"id","url","owner_id","name","forked_from","num_of_commits","head_id","base_id"
267185523,https://api.github.com/repos/microsoft/MCAS/pulls/55,6444073,MCAS,59246569,1,179356727,59246569
495370879,https://api.github.com/repos/wiggins-lab/SuperSegger/pulls/36,15476807,SuperSegger,61162456,6,299865871,61162456
337551946,https://api.github.com/repos/aws-quickstart/quickstart-microsoft-exchange/pulls/28,39037035,quickstart-microsoft-exchange,61226787,2,220071621,61226787
84778562,https://api.github.com/repos/davidrensh/ng2autoService/pulls/1,21348156,ng2autoService,61229568,1,67914383,61229568
412559208,https://api.github.com/repos/yakyak/hangupsjs/pulls/116,23040076,hangupsjs,34950238,2,34950238,34950238
391192235,https://api.github.com/repos/yakyak/hangupsjs/pulls/115,23040076,hangupsjs,34950238,2,34950238,34950238
78457001,https://api.github.com/repos/yakyak/hangupsjs/pulls/50,15834396,hangupsjs,34950238,18,51882340,34950238
670492361,https://api.github.com/repos/JuliaTime/TimeZones.jl/pulls/348,6144086,TimeZones.jl,20328157,2,375366207,20328157
659128322,https://api.github.com/repos/JuliaTime/TimeZones.jl/pulls/344,1582097,TimeZones.jl,20328157,7,372881243,20328157
616166765,https://api.github.com/repos/JuliaTime/TimeZones.jl/pulls/335,5127634,TimeZones.jl,20328157,8,212151011,20328157
615215675,https://api.github.com/repos/JuliaTime/TimeZones.jl/pulls/333,5127634,TimeZones.jl,20328157,6,212151011,20328157
615212354,https://api.github.com/repos/JuliaTime/TimeZones.jl/pulls/332,5127634,TimeZones.jl,20328157,3,212151011,20328157
615189144,https://api.github.com/repos/JuliaTime/TimeZones.jl/pulls/330,5127634,TimeZones.jl,20328157,2,212151011,20328157
614336104,https://api.github.com/repos/JuliaTime/TimeZones.jl/pulls/328,5127634,TimeZones.jl,20328157,1,212151011,20328157
613832227,https://api.github.com/repos/JuliaTime/TimeZones.jl/pulls/327,5127634,TimeZones.jl,20328157,1,212151011,20328157
612341888,https://api.github.com/repos/JuliaTime/TimeZones.jl/pulls/323,5127634,TimeZones.jl,20328157,4,212151011,20328157
492670652,https://api.github.com/repos/JuliaTime/TimeZones.jl/pulls/295,1675958,TimeZones.jl,20328157,1,20328157,20328157
479992045,https://api.github.com/repos/JuliaTime/TimeZones.jl/pulls/287,1675958,TimeZones.jl,20328157,5,20328157,20328157
325971367,https://api.github.com/repos/JuliaTime/TimeZones.jl/pulls/224,2529329,TimeZones.jl,20328157,2,-1,20328157
207836754,https://api.github.com/repos/JuliaTime/TimeZones.jl/pulls/146,5276097,TimeZones.jl,20328157,5,20328157,20328157
207829379,https://api.github.com/repos/JuliaTime/TimeZones.jl/pulls/145,5276097,TimeZones.jl,20328157,2,20328157,20328157
159729562,https://api.github.com/repos/JuliaTime/TimeZones.jl/pulls/109,3131001,TimeZones.jl,20328157,1,42668269,20328157
237128848,https://api.github.com/repos/yoshiwarab/shadeaday/pulls/1,7389911,shadeaday,61176014,1,161039448,61176014
697407406,https://api.github.com/repos/achedeuzot/ueberauth_auth0/pulls/177,49699333,ueberauth_auth0,61262020,1,61262020,61262020
697407300,https://api.github.com/repos/achedeuzot/ueberauth_auth0/pulls/176,49699333,ueberauth_auth0,61262020,1,61262020,61262020
694798764,https://api.github.com/repos/achedeuzot/ueberauth_auth0/pulls/175,7316124,ueberauth_auth0,61262020,2,388206939,61262020
691442567,https://api.github.com/repos/achedeuzot/ueberauth_auth0/pulls/174,2331765,ueberauth_auth0,61262020,1,336335822,61262020
688239706,https://api.github.com/repos/achedeuzot/ueberauth_auth0/pulls/173,49699333,ueberauth_auth0,61262020,1,61262020,61262020
624563361,https://api.github.com/repos/achedeuzot/ueberauth_auth0/pulls/161,5793927,ueberauth_auth0,61262020,23,361868453,61262020
364913065,https://api.github.com/repos/mluzarow/MethHelper/pulls/9,42492351,MethHelper,61178728,19,221778779,61178728
228206020,https://api.github.com/repos/GladysAssistant/gladys-mqtt/pulls/8,26581253,gladys-mqtt,59648479,3,150164794,59648479
159279718,https://api.github.com/repos/GladysAssistant/gladys-mqtt/pulls/3,32032645,gladys-mqtt,59648479,5,114803621,59648479
145508694,https://api.github.com/repos/GladysAssistant/gladys-mqtt/pulls/2,4933151,gladys-mqtt,59648479,1,106314416,59648479
648870727,https://api.github.com/repos/Temelio/ansible-role-skel/pulls/242,16239342,ansible-role-skel,59648604,1,59648604,59648604
630820305,https://api.github.com/repos/Temelio/ansible-role-skel/pulls/240,16239342,ansible-role-skel,59648604,1,59648604,59648604
630820259,https://api.github.com/repos/Temelio/ansible-role-skel/pulls/239,16239342,ansible-role-skel,59648604,1,59648604,59648604
520200002,https://api.github.com/repos/Temelio/ansible-role-skel/pulls/221,16239342,ansible-role-skel,59648604,1,59648604,59648604
641878209,https://api.github.com/repos/NovaCreatorSoftware/bootstrap-data-grid/pulls/6,49699333,bootstrap-data-grid,59649125,1,59649125,59649125
632690083,https://api.github.com/repos/NovaCreatorSoftware/bootstrap-data-grid/pulls/5,49699333,bootstrap-data-grid,59649125,1,59649125,59649125
451944407,https://api.github.com/repos/NovaCreatorSoftware/bootstrap-data-grid/pulls/4,49699333,bootstrap-data-grid,59649125,1,59649125,59649125
451944335,https://api.github.com/repos/NovaCreatorSoftware/bootstrap-data-grid/pulls/3,49699333,bootstrap-data-grid,59649125,1,59649125,59649125
451943924,https://api.github.com/repos/NovaCreatorSoftware/bootstrap-data-grid/pulls/2,49699333,bootstrap-data-grid,59649125,1,59649125,59649125
267766472,https://api.github.com/repos/prawalagarwal/samplerep/pulls/4,49304778,samplerep,59649385,4,179647670,59649385
267764673,https://api.github.com/repos/prawalagarwal/samplerep/pulls/3,49304778,samplerep,59649385,1,179647670,59649385
267747262,https://api.github.com/repos/prawalagarwal/samplerep/pulls/2,49304778,samplerep,59649385,1,179647670,59649385
267741013,https://api.github.com/repos/prawalagarwal/samplerep/pulls/1,49304778,samplerep,59649385,2,179647670,59649385
584598183,https://api.github.com/repos/sindresorhus/electron-store/pulls/171,29491356,electron-store,59649430,1,326009648,59649430
641878209,https://api.github.com/repos/NovaCreatorSoftware/bootstrap-data-grid/pulls/6,49699333,bootstrap-data-grid,59649125,1,59649125,59649125
632690083,https://api.github.com/repos/NovaCreatorSoftware/bootstrap-data-grid/pulls/5,49699333,bootstrap-data-grid,59649125,1,59649125,59649125
451944407,https://api.github.com/repos/NovaCreatorSoftware/bootstrap-data-grid/pulls/4,49699333,bootstrap-data-grid,59649125,1,59649125,59649125
451944335,https://api.github.com/repos/NovaCreatorSoftware/bootstrap-data-grid/pulls/3,49699333,bootstrap-data-grid,59649125,1,59649125,59649125
451943924,https://api.github.com/repos/NovaCreatorSoftware/bootstrap-data-grid/pulls/2,49699333,bootstrap-data-grid,59649125,1,59649125,59649125
112585919,https://api.github.com/repos/mpawlak2/instalike-instagram-bot/pulls/24,18369104,instalike-instagram-bot,59649652,2,-1,59649652
83143817,https://api.github.com/repos/mpawlak2/instalike-instagram-bot/pulls/12,10966119,instalike-instagram-bot,59649652,1,66868908,59649652
75073787,https://api.github.com/repos/zwts/Launcher/pulls/27,17424010,Launcher,59652262,4,59652262,59652262
528593379,https://api.github.com/repos/kubrey/ipgeobase/pulls/1,8350412,ipgeobase,59650067,1,316498329,59650067
72358143,https://api.github.com/repos/ErwannFace/Challenge_3/pulls/2,19187377,Challenge_3,59650247,16,59669229,59650247
654129152,https://api.github.com/repos/coderrio/Coderr.Server/pulls/100,49699333,Coderr.Server,59650736,1,59650736,59650736
642501537,https://api.github.com/repos/coderrio/Coderr.Server/pulls/99,49699333,Coderr.Server,59650736,1,59650736,59650736
642063942,https://api.github.com/repos/coderrio/Coderr.Server/pulls/98,49699333,Coderr.Server,59650736,1,59650736,59650736
642046745,https://api.github.com/repos/coderrio/Coderr.Server/pulls/97,49699333,Coderr.Server,59650736,1,59650736,59650736
618897472,https://api.github.com/repos/coderrio/Coderr.Server/pulls/96,49699333,Coderr.Server,59650736,1,59650736,59650736
607069209,https://api.github.com/repos/coderrio/Coderr.Server/pulls/95,49699333,Coderr.Server,59650736,1,59650736,59650736
590503819,https://api.github.com/repos/coderrio/Coderr.Server/pulls/94,49699333,Coderr.Server,59650736,1,59650736,59650736
564201539,https://api.github.com/repos/coderrio/Coderr.Server/pulls/93,49699333,Coderr.Server,59650736,1,59650736,59650736
564199404,https://api.github.com/repos/coderrio/Coderr.Server/pulls/92,49699333,Coderr.Server,59650736,1,59650736,59650736
564199396,https://api.github.com/repos/coderrio/Coderr.Server/pulls/91,49699333,Coderr.Server,59650736,1,59650736,59650736
564199375,https://api.github.com/repos/coderrio/Coderr.Server/pulls/90,49699333,Coderr.Server,59650736,1,59650736,59650736
564199343,https://api.github.com/repos/coderrio/Coderr.Server/pulls/89,49699333,Coderr.Server,59650736,1,59650736,59650736
538805597,https://api.github.com/repos/coderrio/Coderr.Server/pulls/88,49699333,Coderr.Server,59650736,1,59650736,59650736
331161204,https://api.github.com/repos/coderrio/Coderr.Server/pulls/72,2844235,Coderr.Server,59650736,3,216626552,59650736
121510645,https://api.github.com/repos/andyyhope/Blog_NSNotificationCenterProtocol/pulls/1,13066574,Blog_NSNotificationCenterProtocol,59652003,1,91811817,59652003
229040541,https://api.github.com/repos/Juravenator/paper-dropdown-input/pulls/21,9533155,paper-dropdown-input,59652032,1,-1,59652032
218942666,https://api.github.com/repos/Juravenator/paper-dropdown-input/pulls/19,11537504,paper-dropdown-input,59652032,1,150732844,59652032
166479418,https://api.github.com/repos/Juravenator/paper-dropdown-input/pulls/16,23700265,paper-dropdown-input,59652032,1,-1,59652032
659376395,https://api.github.com/repos/Pokerkoffer/uberspace-scripts/pulls/6,49699333,uberspace-scripts,122190449,1,122190449,122190449
628110614,https://api.github.com/repos/Pokerkoffer/uberspace-scripts/pulls/5,49699333,uberspace-scripts,122190449,1,122190449,122190449
606152015,https://api.github.com/repos/Pokerkoffer/uberspace-scripts/pulls/4,49699333,uberspace-scripts,122190449,1,122190449,122190449
346610373,https://api.github.com/repos/trabe/fredux-api-utils/pulls/7,49699333,fredux-api-utils,59653700,1,59653700,59653700
72315406,https://api.github.com/repos/rohit13d/upload/pulls/5,19217653,upload,59653770,1,59653770,59653770
697546384,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/592,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
695680735,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/591,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
694883070,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/590,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
682343902,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/588,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
655072496,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/580,49699333,RADAR-Dashboard,66941101,1,66941101,66941101
651867114,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/578,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
633156942,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/574,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
629532266,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/571,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
626413988,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/570,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
602974661,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/562,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
590542672,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/556,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
579840392,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/554,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
573936382,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/549,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
570830854,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/546,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
497719453,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/522,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
480531684,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/516,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
479264050,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/515,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
469513136,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/509,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
467309249,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/506,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
459599723,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/501,49699333,RADAR-Dashboard,66941101,1,66941101,66941101
428662803,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/488,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
419300488,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/483,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
342316741,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/443,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
341132294,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/442,16977973,RADAR-Dashboard,66941101,12,66941101,66941101
320593064,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/423,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
320592945,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/422,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
320592813,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/421,27856297,RADAR-Dashboard,66941101,1,66941101,66941101
319564153,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/416,27856297,RADAR-Dashboard,66941101,2,66941101,66941101
220704178,https://api.github.com/repos/RADAR-base/RADAR-Dashboard/pulls/337,16977973,RADAR-Dashboard,66941101,8,66941101,66941101
137643474,https://api.github.com/repos/APS-printers/linux-driver/pulls/1,192014,linux-driver,59654220,2,101392944,59654220
601079500,https://api.github.com/repos/mozmeao/cloudflare-datadog/pulls/19,49699333,cloudflare-datadog,59654757,1,59654757,59654757
519689933,https://api.github.com/repos/mozmeao/cloudflare-datadog/pulls/18,49699333,cloudflare-datadog,59654757,1,59654757,59654757
116680895,https://api.github.com/repos/Jamling/hexo-generator-github/pulls/1,7456154,hexo-generator-github,59654900,1,88281908,59654900
150817860,https://api.github.com/repos/weareboxhead/Craft-Instagram-Loader/pulls/4,1716667,Craft-Instagram-Loader,59654976,1,109680115,59654976
381638660,https://api.github.com/repos/PasaiakoUdala/zerbikat/pulls/68,49699333,zerbikat,59655406,1,59655406,59655406
374508423,https://api.github.com/repos/PasaiakoUdala/zerbikat/pulls/67,49699333,zerbikat,59655406,1,59655406,59655406
171738696,https://api.github.com/repos/christianknu/cocosyntax-vscode/pulls/1,16828451,cocosyntax-vscode,59655647,1,123165766,59655647
501769359,https://api.github.com/repos/occiware/tinom/pulls/9,49699333,tinom,59656560,1,59656560,59656560
672654015,https://api.github.com/repos/ChimeraTK/DeviceAccess-PythonBindings/pulls/13,17723608,DeviceAccess-PythonBindings,59656960,1,59656960,59656960
501032238,https://api.github.com/repos/davydovanton/rspec-hanami/pulls/27,188554,rspec-hanami,59657468,1,302977529,59657468
240619396,https://api.github.com/repos/davydovanton/rspec-hanami/pulls/20,10137,rspec-hanami,59657468,1,-1,59657468
119211936,https://api.github.com/repos/davydovanton/rspec-hanami/pulls/10,81812,rspec-hanami,59657468,3,90394214,59657468
188008608,https://api.github.com/repos/mpDean9939/python100/pulls/1,33885222,python100,59657713,4,-1,59657713
114309339,https://api.github.com/repos/IvanMagrans/Product-Formation/pulls/9,4507390,Product-Formation,59658980,12,59658980,59658980
71395388,https://api.github.com/repos/IvanMagrans/Product-Formation/pulls/3,12727167,Product-Formation,59658980,3,59658980,59658980
641560549,https://api.github.com/repos/puzzle/pitc-revealjs-theme/pulls/5,49699333,pitc-revealjs-theme,59659003,1,59659003,59659003
605618937,https://api.github.com/repos/puzzle/pitc-revealjs-theme/pulls/4,49699333,pitc-revealjs-theme,59659003,1,59659003,59659003
480372493,https://api.github.com/repos/puzzle/pitc-revealjs-theme/pulls/3,49699333,pitc-revealjs-theme,59659003,1,59659003,59659003
209452157,https://api.github.com/repos/puzzle/pitc-revealjs-theme/pulls/1,5426590,pitc-revealjs-theme,59659003,13,145387768,59659003
84776181,https://api.github.com/repos/dodola/RocooFix/pulls/102,6228931,RocooFix,59659257,1,-1,59659257
171209462,https://api.github.com/repos/AninditaBasu/iPythonBluemix/pulls/1,36768532,iPythonBluemix,59661156,1,-1,59661156
81923892,https://api.github.com/repos/hharnisc/auth-service/pulls/1,10671185,auth-service,59661833,1,-1,59661833
72158337,https://api.github.com/repos/Crystalrem/Link-Cut-Cactus/pulls/3,17734996,Link-Cut-Cactus,59662104,2,59662104,59662104
71828015,https://api.github.com/repos/Crystalrem/Link-Cut-Cactus/pulls/1,17734996,Link-Cut-Cactus,59662104,1,59662104,59662104
355649647,https://api.github.com/repos/FuYaoDe/react-native-egg/pulls/5,28528363,react-native-egg,59662117,3,167186553,59662117
177743469,https://api.github.com/repos/OpenModelica/jupyter-openmodelica/pulls/14,314571,jupyter-openmodelica,59662409,1,-1,59662409
174099075,https://api.github.com/repos/OpenModelica/jupyter-openmodelica/pulls/13,10401228,jupyter-openmodelica,59662409,1,124584972,59662409
502125705,https://api.github.com/repos/cchabanois/mesfavoris/pulls/114,49699333,mesfavoris,59662491,1,59662491,59662491
502106050,https://api.github.com/repos/cchabanois/mesfavoris/pulls/113,49699333,mesfavoris,59662491,1,59662491,59662491
502104744,https://api.github.com/repos/cchabanois/mesfavoris/pulls/112,49699333,mesfavoris,59662491,1,59662491,59662491
502103510,https://api.github.com/repos/cchabanois/mesfavoris/pulls/111,49699333,mesfavoris,59662491,1,59662491,59662491
422054373,https://api.github.com/repos/hreinecke/zramcfg/pulls/4,5584406,zramcfg,59663288,1,266166208,59663288
71402817,https://api.github.com/repos/codrops/IsometricGrids/pulls/1,784056,IsometricGrids,59663559,1,59668835,59663559
72680035,https://api.github.com/repos/fwallenius/bq-usage-visualizer/pulls/1,132802,bq-usage-visualizer,59664104,1,60515969,59664104
95355521,https://api.github.com/repos/jorgekato/E-Commerce/pulls/4,18029895,E-Commerce,59664913,6,59664913,59664913
94274899,https://api.github.com/repos/jorgekato/E-Commerce/pulls/3,23534405,E-Commerce,59664913,1,74075650,59664913
111452994,https://api.github.com/repos/sixfeetup/simple-plone-buildout/pulls/1,358860,simple-plone-buildout,59667397,9,59700257,59667397
146708398,https://api.github.com/repos/isuruirj/test-project/pulls/5,13187638,test-project,59668320,3,59668320,59668320
542678174,https://api.github.com/repos/fga-eps-mds/A-Disciplina-MDS-EPS/pulls/81,13935419,A-Disciplina-MDS-EPS,59669810,4,322650798,59669810
437882,https://api.github.com/repos/jeremy-walsh/jQuery_Tests/pulls/1,1118098,jQuery_Tests,836893,1,2656044,836893
475810952,https://api.github.com/repos/grape-oauth2/grape_oauth2/pulls/14,3089854,grape_oauth2,59671564,2,291320112,59671564
453235229,https://api.github.com/repos/grape-oauth2/grape_oauth2/pulls/13,16261998,grape_oauth2,59671564,3,281069731,59671564
664762150,https://api.github.com/repos/yadavvineet/MongoDb.Asp.ConfigurationProvider/pulls/5,183124,MongoDb.Asp.ConfigurationProvider,59671800,3,374985151,59671800
546989551,https://api.github.com/repos/nDenerserve/SmartPi/pulls/113,72708359,SmartPi,59671169,4,324834935,59671169
427812121,https://api.github.com/repos/thilux/tvdb_client/pulls/4,2777841,tvdb_client,59672275,1,269349329,59672275
312363532,https://api.github.com/repos/Islandora-Labs/islandora_simple_map/pulls/62,2857697,islandora_simple_map,59673658,5,98315155,59673658
180648285,https://api.github.com/repos/Islandora-Labs/islandora_simple_map/pulls/51,2857697,islandora_simple_map,59673658,3,98315155,59673658
518035869,https://api.github.com/repos/juliensagot/JSNavigationController/pulls/7,10329681,JSNavigationController,59674142,11,288460847,59674142
601047810,https://api.github.com/repos/RomanRusanov/Java-a-to-z/pulls/18,49699333,Java-a-to-z,59675177,1,59675177,59675177
81113791,https://api.github.com/repos/dansteen/controlled-compose/pulls/3,284023,controlled-compose,59675196,1,-1,59675196
74376803,https://api.github.com/repos/APPTeam2/Website/pulls/35,6407596,Website,59681655,8,59681655,59681655
298885670,https://api.github.com/repos/LeanQ/SPLITREADER/pulls/4,31694264,SPLITREADER,59676062,1,157523622,59676062
697840324,https://api.github.com/repos/KevinOConnor/klipper/pulls/4530,2448725,klipper,59676171,1,389959938,59676171
697724512,https://api.github.com/repos/KevinOConnor/klipper/pulls/4529,1097371,klipper,59676171,1,389931964,59676171
697702294,https://api.github.com/repos/KevinOConnor/klipper/pulls/4527,16629551,klipper,59676171,1,389923635,59676171
697497625,https://api.github.com/repos/KevinOConnor/klipper/pulls/4526,53156353,klipper,59676171,2,363577357,59676171
697396028,https://api.github.com/repos/KevinOConnor/klipper/pulls/4525,2419009,klipper,59676171,1,372821132,59676171
697394572,https://api.github.com/repos/KevinOConnor/klipper/pulls/4524,2419009,klipper,59676171,1,372821132,59676171
697027109,https://api.github.com/repos/KevinOConnor/klipper/pulls/4522,7727467,klipper,59676171,1,388870726,59676171
696955393,https://api.github.com/repos/KevinOConnor/klipper/pulls/4521,7701334,klipper,59676171,2,389610946,59676171
696800893,https://api.github.com/repos/KevinOConnor/klipper/pulls/4520,85826525,klipper,59676171,1,376559624,59676171
696410782,https://api.github.com/repos/KevinOConnor/klipper/pulls/4517,14330,klipper,59676171,1,223938893,59676171
696282497,https://api.github.com/repos/KevinOConnor/klipper/pulls/4516,16317904,klipper,59676171,2,388869216,59676171
696106597,https://api.github.com/repos/KevinOConnor/klipper/pulls/4515,7727467,klipper,59676171,1,388870726,59676171
694717490,https://api.github.com/repos/KevinOConnor/klipper/pulls/4508,17918019,klipper,59676171,1,377618418,59676171
693678816,https://api.github.com/repos/KevinOConnor/klipper/pulls/4504,3004890,klipper,59676171,11,59676171,59676171
693363153,https://api.github.com/repos/KevinOConnor/klipper/pulls/4502,251170,klipper,59676171,9,387279483,59676171
691971311,https://api.github.com/repos/KevinOConnor/klipper/pulls/4496,7358924,klipper,59676171,5,384631829,59676171
690146354,https://api.github.com/repos/KevinOConnor/klipper/pulls/4489,74233386,klipper,59676171,2,361230389,59676171
687624328,https://api.github.com/repos/KevinOConnor/klipper/pulls/4486,87302944,klipper,59676171,8,385175440,59676171
687431465,https://api.github.com/repos/KevinOConnor/klipper/pulls/4485,501645,klipper,59676171,1,376084784,59676171
687429918,https://api.github.com/repos/KevinOConnor/klipper/pulls/4484,501645,klipper,59676171,5,376084784,59676171
687429500,https://api.github.com/repos/KevinOConnor/klipper/pulls/4483,501645,klipper,59676171,1,376084784,59676171
687428973,https://api.github.com/repos/KevinOConnor/klipper/pulls/4482,501645,klipper,59676171,3,376084784,59676171
687156401,https://api.github.com/repos/KevinOConnor/klipper/pulls/4477,8167632,klipper,59676171,5,319785663,59676171
684622286,https://api.github.com/repos/KevinOConnor/klipper/pulls/4464,74233386,klipper,59676171,2,361230389,59676171
683185382,https://api.github.com/repos/KevinOConnor/klipper/pulls/4460,344673,klipper,59676171,1,342833013,59676171
683126887,https://api.github.com/repos/KevinOConnor/klipper/pulls/4458,1841445,klipper,59676171,1,382784699,59676171
683084169,https://api.github.com/repos/KevinOConnor/klipper/pulls/4454,5535269,klipper,59676171,1,382522586,59676171
682974168,https://api.github.com/repos/KevinOConnor/klipper/pulls/4451,465340,klipper,59676171,1,294304980,59676171
682371511,https://api.github.com/repos/KevinOConnor/klipper/pulls/4450,17918019,klipper,59676171,4,377618418,59676171
679457771,https://api.github.com/repos/KevinOConnor/klipper/pulls/4439,2041996,klipper,59676171,1,366190848,59676171
192713,https://api.github.com/repos/cloudkick/cloudkick-engineyard/pulls/1,410529,cloudkick-engineyard,857090,2,-1,857090
447543,https://api.github.com/repos/jiravanet/stripes/pulls/1,1118098,stripes,896868,1,2678725,896868
111452994,https://api.github.com/repos/sixfeetup/simple-plone-buildout/pulls/1,358860,simple-plone-buildout,59667397,9,59700257,59667397
128391352,https://api.github.com/repos/lapesd/libgomp/pulls/5,19347050,libgomp,59686987,1,95896983,59686987
451425858,https://api.github.com/repos/nerdmom/Geany-Bespin-Theme/pulls/1,53054125,Geany-Bespin-Theme,902736,1,280515589,902736
592572113,https://api.github.com/repos/vitalibr/laravel5-exporter/pulls/5,22492174,laravel5-exporter,59687764,1,347685620,59687764
345915158,https://api.github.com/repos/Innovationgate/OpenWGA/pulls/3,45268817,OpenWGA,59688535,1,224277015,59688535
345852586,https://api.github.com/repos/Innovationgate/OpenWGA/pulls/2,48056193,OpenWGA,59688535,1,-1,59688535
639710817,https://api.github.com/repos/profesorfalken/jSensors/pulls/23,50633030,jSensors,59690376,5,366119392,59690376
434062231,https://api.github.com/repos/profesorfalken/jSensors/pulls/20,27208624,jSensors,59690376,1,-1,59690376
151884206,https://api.github.com/repos/go-steem/rpc/pulls/14,498256,rpc,59690650,30,92291519,59690650
607992270,https://api.github.com/repos/mpociot/socialite-slack/pulls/6,6029739,socialite-slack,59690692,1,354000400,59690692
206940488,https://api.github.com/repos/IBMa/AccProbe/pulls/12,34800339,AccProbe,59691180,3,59691180,59691180
111095655,https://api.github.com/repos/IBMa/AccProbe/pulls/7,12103268,AccProbe,59691180,1,81585765,59691180
697989405,https://api.github.com/repos/santigarcor/laratrust/pulls/523,3671585,laratrust,59691202,1,390043123,59691202
691906001,https://api.github.com/repos/santigarcor/laratrust/pulls/522,43733380,laratrust,59691202,1,386907675,59691202
684274750,https://api.github.com/repos/santigarcor/laratrust/pulls/517,6115458,laratrust,59691202,2,383436838,59691202
679340290,https://api.github.com/repos/santigarcor/laratrust/pulls/516,49699333,laratrust,59691202,1,59691202,59691202
633395706,https://api.github.com/repos/santigarcor/laratrust/pulls/505,1343049,laratrust,59691202,2,365328099,59691202
619192120,https://api.github.com/repos/santigarcor/laratrust/pulls/500,12695957,laratrust,59691202,1,359770461,59691202
601648510,https://api.github.com/repos/santigarcor/laratrust/pulls/496,2445288,laratrust,59691202,2,351797411,59691202
565991953,https://api.github.com/repos/santigarcor/laratrust/pulls/489,5413632,laratrust,59691202,3,335290653,59691202
559388027,https://api.github.com/repos/santigarcor/laratrust/pulls/485,33943135,laratrust,59691202,1,331680958,59691202
496968487,https://api.github.com/repos/santigarcor/laratrust/pulls/465,22406063,laratrust,59691202,2,295050970,59691202
86289498,https://api.github.com/repos/hypriot/rpi-whoami/pulls/5,2377464,rpi-whoami,59692047,1,59692047,59692047
113434843,https://api.github.com/repos/millermedeiros/esformatter-parser/pulls/1,163128,esformatter-parser,59692193,1,86708396,59692193
375739626,https://api.github.com/repos/World-Control-Team/World-Control/pulls/29,31233105,World-Control,59692493,1,240757828,59692493
383771,https://api.github.com/repos/farmisen/jquery-qr/pulls/1,1048872,jquery-qr,917882,2,2527704,917882
635832900,https://api.github.com/repos/watson-developer-cloud/assistant-simple/pulls/273,49699333,assistant-simple,59693329,1,59693329,59693329
632260708,https://api.github.com/repos/watson-developer-cloud/assistant-simple/pulls/272,49699333,assistant-simple,59693329,1,59693329,59693329
631799954,https://api.github.com/repos/watson-developer-cloud/assistant-simple/pulls/271,49699333,assistant-simple,59693329,1,59693329,59693329
603092012,https://api.github.com/repos/watson-developer-cloud/assistant-simple/pulls/269,49699333,assistant-simple,59693329,1,59693329,59693329
489093028,https://api.github.com/repos/watson-developer-cloud/assistant-simple/pulls/267,71441411,assistant-simple,59693329,3,60548308,59693329
